"Person" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"109" 19 4 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 -0.971226414931507 0.00173106800213699 -0.987043285479452 -0.979267729041096 -0.986704740273973 -0.987686283013699 -0.979549702054795 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.986002909726027 -0.961652144109589 -0.968486748356164 -0.987465915068493 -0.98531069 -0.989744620410959 -0.989063817808219 -0.987823995068493 -0.987445602465753 -0.962074065616438 -0.997316326438356 -0.962074065616438 -0.997316326438356 -0.986423976027397 -0.999655057808219 -0.942229043835616 -0.99419145739726 -0.989450316575342 -0.999832194794521 -0.947514931780822 -0.978177730958904 -0.959727056438356 -0.960503587945206 -0.974788202465753 -0.951094856849315 -0.999644279726027 -0.999605058082192 -0.999534017945205 -0.999314987123288 -0.999567667534247 -0.994540937671233 -0.99974435 -0.999780892465753 -0.99986080739726 -0.999828881369863 -0.999697526438356 -0.999218586986301 -0.999863497945205 -0.999808072465753 -0.998301475479452 -0.999882533013699 -0.999488747808219 -0.998921542739726 -0.995911938082192 -0.978853476438356
"110" 20 4 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 -0.986261301515152 0.00160134859924242 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.983745897575758 -0.969821461666667 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.98010938030303 -0.96461048969697 -0.947810380909091 -0.979684097272727 -0.979742084090909 -0.982380246515152 -0.983230441969697 -0.981644761060606 -0.970319230606061 -0.952738043030303 -0.994647469393939 -0.952738043030303 -0.994647469393939 -0.978774578333333 -0.999114033030303 -0.939574435606061 -0.993808920757576 -0.983010276060606 -0.999225330454545 -0.924947175454545 -0.981492939545455 -0.94374386030303 -0.938966127727273 -0.987575492878788 -0.945223838333333 -0.999308135757576 -0.999514326818182 -0.999565543939394 -0.99947257530303 -0.999401098484848 -0.989653381363636 -0.999408168484848 -0.999585575151515 -0.999761028939394 -0.999543856060606 -0.999403353484849 -0.997559924393939 -0.998850754393939 -0.999332533939394 -0.998256968181818 -0.999539566818182 -0.998093558787879 -0.996858330454545 -0.990947840454545 -0.967224743484848
"111" 21 4 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.991777287176471 -0.966877560941176 -0.959567861764706 0.0215206708823529 -0.0567766060705882 -0.992936404470588 -0.979355363176471 -0.965426493882353 -0.993164252235294 -0.000175352166235294 -0.989439392235294 -0.979002804823529 -0.985823622941176 -0.989628183529412 -0.977209767058824 -0.988410501294118 -0.976380487294118 -0.976972658588235 -0.988955256 -0.977314668588235 -0.977828134705882 -0.989722663529412 -0.987954515294118 -0.989470703647059 -0.990245208705882 -0.988745463058823 -0.989637401058824 -0.974734999411765 -0.998114770235294 -0.974734999411765 -0.998114770235294 -0.985947225176471 -0.999658778470588 -0.964971113764706 -0.997139348352941 -0.990307349882353 -0.999885592117647 -0.956412505058824 -0.991309704352941 -0.970407763176471 -0.966360992941176 -0.993605275294118 -0.971902877294118 -0.999794720117647 -0.999839505176471 -0.999900081764706 -0.999877656705882 -0.999741093647059 -0.997447548470588 -0.999783311294118 -0.999823099294118 -0.999869444705882 -0.999876896588235 -0.999702786705882 -0.999479648588235 -0.999821295764706 -0.999808736705882 -0.999248347058824 -0.999928192705882 -0.999386456823529 -0.999361408235294 -0.997753841411765 -0.983315286705882
"112" 22 4 0.273583822709677 -0.0123468446419355 -0.105827369516129 -0.978466823709677 -0.928059133795645 -0.917564853870968 0.208553884 0.315551492322581 -0.972009988709677 -0.954225015274194 -0.927950649854839 -0.971947332741935 -0.0126852481958065 -0.981664149193548 -0.964782832419355 -0.978928356290323 -0.984334526451613 -0.968608253548387 -0.981099172419355 -0.950173478548387 -0.946501417741936 -0.983444956774194 -0.955187733064516 -0.952559201451613 -0.980275619354839 -0.97954410516129 -0.987510646451613 -0.984819044677419 -0.983721168064516 -0.981587227258065 -0.942167353870968 -0.991609292096774 -0.942167353870968 -0.991609292096774 -0.979303714032258 -0.998972982580645 -0.942077432741935 -0.994556476290323 -0.98547603483871 -0.999498659516129 -0.909344305645161 -0.979843940322581 -0.940058647419355 -0.934597235806452 -0.979301736935484 -0.934278451451613 -0.999350585483871 -0.99928502983871 -0.999418180483871 -0.999340437580645 -0.99905718983871 -0.983910626612903 -0.999438842096774 -0.999365459677419 -0.999536710483871 -0.999672146129032 -0.999109495806452 -0.998118617741935 -0.999727424032258 -0.999590106451613 -0.996580599516129 -0.999733619516129 -0.996522450806452 -0.99683450483871 -0.986470331935484 -0.969663458225806
"113" 23 4 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 0.1217510625 0.0630111556279412 -0.984536722205882 -0.960917426323529 -0.923953600294118 -0.985192275882353 -0.00148823351367647 -0.984561803823529 -0.978045837794118 -0.975978995 -0.987888550441177 -0.978497035882353 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.981921138235294 -0.953023188235294 -0.961757049264706 -0.980727445294118 -0.988130142058824 -0.989102409558824 -0.983846859705882 -0.989767359558824 -0.984299636911765 -0.944080772941176 -0.9908048275 -0.944080772941176 -0.9908048275 -0.982375503382353 -0.999277930735294 -0.936593426911765 -0.992570675882353 -0.986514066029412 -0.999666455441176 -0.896125263911765 -0.987450163088235 -0.950604608676471 -0.929011263970588 -0.989642305588235 -0.932900255735294 -0.999451263382353 -0.999537687794118 -0.999848946617647 -0.999750274558823 -0.9994010525 -0.984398457205882 -0.999416353529412 -0.999424183529412 -0.999801609558824 -0.999738486617647 -0.999179410882353 -0.998556086470588 -0.999706206617647 -0.999564630147059 -0.995694425441176 -0.999737005147059 -0.9981237475 -0.996749379558823 -0.987806667794118 -0.971661140735294
"114" 24 4 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 -0.989664936470588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.988975767647059 -0.978100515441176 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.988511264411765 -0.979549228235294 -0.971999158970588 -0.989780810588235 -0.989850160294118 -0.9917954525 -0.990517041029412 -0.990713770147059 -0.990426407352941 -0.968979156470588 -0.998046606470588 -0.968979156470588 -0.998046606470588 -0.985555822352941 -0.999643633235294 -0.964633252352941 -0.997607066764706 -0.991306424705882 -0.999897682205882 -0.954402697794118 -0.989619377794118 -0.963109985735294 -0.963168285735294 -0.992482130294118 -0.957922403676471 -0.999717351617647 -0.999839681911765 -0.999923583676471 -0.999866968823529 -0.999798306617647 -0.996183342647059 -0.999727138676471 -0.999807413676471 -0.999886260735294 -0.999848102647059 -0.999743798823529 -0.999393378235294 -0.999869893823529 -0.999825627794118 -0.999563649411765 -0.999931983529412 -0.999257862941176 -0.998719845882353 -0.997447358970588 -0.979977695588235
"115" 25 4 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 -0.989320941692308 0.00210760835861538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.992753807230769 -0.982050352923077 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.990521072153846 -0.982707764 -0.972830832461538 -0.991315767692308 -0.991491387846154 -0.992905836 -0.992087814769231 -0.992282710307692 -0.990718222307692 -0.970409337076923 -0.996229980615385 -0.970409337076923 -0.996229980615385 -0.989545142461538 -0.999749397538462 -0.966568718615385 -0.997698251846154 -0.99286465 -0.999914986615385 -0.962090614615385 -0.991596408615385 -0.959179902615385 -0.971220227846154 -0.993013079076923 -0.947145521707692 -0.999788314461538 -0.999845019384615 -0.999828609692308 -0.999813511846154 -0.999810262461538 -0.983404592461538 -0.999839637692308 -0.999883712 -0.999916070153846 -0.999909649692308 -0.999821558153846 -0.999245471076923 -0.999907531846154 -0.999871727384615 -0.999666707384615 -0.999950115230769 -0.998898326615385 -0.998643479230769 -0.993861866615385 -0.981704702461539
"116" 26 4 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 -0.965804706666667 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.992475631923077 -0.985055584615385 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.990889957692308 -0.97326391448718 -0.965639080641026 -0.993139833846154 -0.991929788974359 -0.996032233205128 -0.993575577435897 -0.992461088076923 -0.995110114871795 -0.953079994102564 -0.988500840128205 -0.953079994102564 -0.988500840128205 -0.990898435769231 -0.999767552179487 -0.954052945897436 -0.995844017948718 -0.994466446282051 -0.999940630897436 -0.94478134025641 -0.982348336153846 -0.956101359871795 -0.96205839974359 -0.977759048205128 -0.937415441794872 -0.999540089230769 -0.999056071538462 -0.998475223205128 -0.998392600641026 -0.999172038205128 -0.97827648324359 -0.999883247692308 -0.99981260551282 -0.999840581153846 -0.999892907051282 -0.999790615769231 -0.999214637179487 -0.99992800025641 -0.999883293461538 -0.998951500128205 -0.999969724102564 -0.998419593205128 -0.997881798205128 -0.981083273974359 -0.977070761666667
"117" 27 4 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 -0.982838508571429 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.991100533714286 -0.983337430857143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.988614539285714 -0.983576887714286 -0.976526904571429 -0.992226442142857 -0.991766787571429 -0.993947632714286 -0.993304866142857 -0.993010055714286 -0.992984339428571 -0.979481668857143 -0.997916669428571 -0.979481668857143 -0.997916669428571 -0.989467178285714 -0.999756071428571 -0.963565474 -0.996925954285714 -0.994034710714286 -0.999919504428571 -0.963220672571429 -0.988712741857143 -0.975865222285714 -0.970839099 -0.989423872428571 -0.9735528 -0.999724210857143 -0.999753272142857 -0.999715069714286 -0.999570118142857 -0.999646613714286 -0.997158672428571 -0.999749619285714 -0.999837273142857 -0.999876616714286 -0.999887918857143 -0.999676752 -0.999685560714286 -0.999896107714286 -0.999836177857143 -0.999632453714286 -0.999940881714286 -0.999024255428571 -0.999086747571429 -0.995797024428571 -0.984269741
"118" 28 4 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 -0.112596728361111 0.135402566816667 -0.989132499583333 -0.971766352361111 -0.956087679583333 -0.989237243888889 0.000257854017638888 -0.976286679444444 -0.962219452777778 -0.976327426666667 -0.978478186111111 -0.961742191944444 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.981207373333333 -0.959155804166667 -0.960656225138889 -0.980713868611111 -0.971001691388889 -0.983862532083333 -0.982383400972222 -0.974356506527778 -0.97896016625 -0.955789708611111 -0.997186814444444 -0.955789708611111 -0.997186814444444 -0.973274366805556 -0.999010877361111 -0.955175567083333 -0.99708600375 -0.981213159305556 -0.99958763 -0.9330454775 -0.981267728472222 -0.945072269166667 -0.94456616 -0.988717289027778 -0.950646615 -0.998808088333333 -0.999447454583333 -0.999686042222222 -0.999703826388889 -0.999081634305556 -0.995359444444444 -0.998803416111111 -0.999414453611111 -0.999600058472222 -0.999392764166667 -0.998967243194444 -0.998735570694444 -0.999497236666667 -0.999415839305556 -0.998207846527778 -0.999772161666667 -0.999283114722222 -0.998294180416667 -0.996663544861111 -0.969278333333333
"119" 29 4 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 0.1556594569 0.286256063666667 -0.984679151833333 -0.973604289833333 -0.966032045333333 -0.9855648615 0.003167700952 -0.993525560333333 -0.9840551 -0.990168733 -0.993691421666667 -0.982963408 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.990798157666667 -0.989138025833333 -0.970996701166667 -0.995319164666667 -0.9928337675 -0.993931512666667 -0.995734281833333 -0.993323809 -0.992049047333333 -0.978017021833333 -0.997997424 -0.978017021833333 -0.997997424 -0.990719807666667 -0.999797037166667 -0.962377332166667 -0.996495608666667 -0.995392308166667 -0.999953230166667 -0.965800974333333 -0.991228477666667 -0.9706009595 -0.973046169333333 -0.990467290166667 -0.962528437 -0.999860204833333 -0.999808408833333 -0.999800778833333 -0.999746662 -0.999796936333333 -0.994417120833333 -0.999900338166667 -0.9998678555 -0.999914438166667 -0.999946457 -0.999840589166667 -0.999539821833333 -0.999918696166667 -0.999875373166667 -0.999850230166667 -0.999982308833333 -0.998478877833333 -0.998590121166667 -0.9966743645 -0.9845656385
"120" 30 4 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 0.114588392624871 0.34476602 -0.978364712258065 -0.959361306774194 -0.956635663064516 -0.978706377096774 -0.00278161828080645 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.990172913709677 -0.979115815483871 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.988378305 -0.977183358064516 -0.955799426451613 -0.992491322903226 -0.988124495645161 -0.994446531774194 -0.993900362741935 -0.989701969193548 -0.991924377258064 -0.957487221451613 -0.992576009516129 -0.957487221451613 -0.992576009516129 -0.987799055645161 -0.999635329354839 -0.955847323870968 -0.996335341451613 -0.993737388225806 -0.999886848064516 -0.946203823387097 -0.984146513064516 -0.950884494193548 -0.959693534677419 -0.984036972258065 -0.938297446774194 -0.999681935322581 -0.999739203225806 -0.999753524677419 -0.999228597096774 -0.999658364677419 -0.987426082741935 -0.999735533548387 -0.999826683064516 -0.999887647903226 -0.999800196612903 -0.999690951612903 -0.998879903387097 -0.999921481451613 -0.999868976612903 -0.99899568 -0.999937836451613 -0.997647205322581 -0.996931077580645 -0.989549070645161 -0.979103680322581
"121" 1 5 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 -0.272983832264151 0.0134905823226415 -0.99376298509434 -0.981225957924528 -0.976324063584906 -0.993810088113208 -0.00368524954709434 -0.994604542264151 -0.98564873245283 -0.992251177358491 -0.994776982075472 -0.98408541509434 -0.987191946603774 -0.98773444 -0.980645626981132 -0.987936915283019 -0.988324149056604 -0.98136248754717 -0.995137917358491 -0.992108467169811 -0.992975492264151 -0.995668320188679 -0.99257824245283 -0.992700891886792 -0.984278207358491 -0.999335685849057 -0.984278207358491 -0.999335685849057 -0.992367790566038 -0.999862616792453 -0.976493792830189 -0.999039343207547 -0.994966790566038 -0.999955102075472 -0.977937259622642 -0.995596712264151 -0.978165207924528 -0.98321947754717 -0.996408658867925 -0.973357976037736 -0.99991777 -0.999927644716981 -0.999953801320755 -0.999960836792453 -0.999903241320755 -0.998363767169811 -0.999913534528302 -0.999912806415094 -0.999921938490566 -0.999963091886792 -0.999877684528302 -0.999788466603774 -0.999946147169811 -0.999917994528302 -0.99977727490566 -0.999979176981132 -0.999491813962264 -0.999462853584906 -0.999156443584906 -0.989955354716981
"122" 2 5 0.277911472222222 -0.0184208270166667 -0.105908536055556 -0.987271889259259 -0.957304989259259 -0.949741851296296 -0.370062696851852 0.129747161222222 -0.986685818703704 -0.97419442037037 -0.945927078703704 -0.986895012962963 -0.00837158846722222 -0.981085715555556 -0.97105943962963 -0.982841446481482 -0.98303888537037 -0.970072507777778 -0.972998629814815 -0.971441996481481 -0.964856701851852 -0.975400010555556 -0.975440696666667 -0.969520888148148 -0.983447258518519 -0.973610118333333 -0.981439642407407 -0.986433724814815 -0.979370374444444 -0.97651177 -0.965875181296296 -0.997806447592593 -0.965875181296296 -0.997806447592593 -0.980489077407407 -0.999226714444444 -0.963466341851852 -0.997780081666667 -0.983951904259259 -0.999358462037037 -0.946433583518518 -0.986673613518519 -0.961255842592593 -0.957707751111111 -0.991393059074074 -0.963404154074074 -0.999188735555556 -0.999237449444444 -0.999655429814815 -0.999781299444444 -0.998684878333333 -0.997671886481482 -0.999021072777778 -0.999068951296296 -0.999407442777778 -0.999702513888889 -0.998360544814815 -0.999126529074074 -0.999318385925926 -0.999154541481482 -0.998844664074074 -0.999710669259259 -0.999528345555556 -0.998437077962963 -0.996779435555556 -0.977204439259259
"123" 3 5 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.301735130327869 0.024763106752459 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.982218366065574 -0.00807177934114754 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.961463373934426 -0.940742619508197 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.905589683606557 -0.934423166885246 -0.918516416557377 -0.968433747868853 -0.958293011803279 -0.944461773770492 -0.972390180819672 -0.963107773934426 -0.939042438688525 -0.925430819016393 -0.992365464918033 -0.925430819016393 -0.992365464918033 -0.959303840327869 -0.997480372622951 -0.892089349344262 -0.988668077213115 -0.962339339672131 -0.998169950819672 -0.904801254590164 -0.961274640983607 -0.899897126229508 -0.928318585737705 -0.979901636229508 -0.918112627377049 -0.997527375245902 -0.998447404918033 -0.999200564754098 -0.998693438688525 -0.997580260163934 -0.987728846885246 -0.997366397704918 -0.998186819836066 -0.998786104590164 -0.997801947540984 -0.997057906393443 -0.991785477704918 -0.998294387868852 -0.998167006885246 -0.994441649344262 -0.999264493442623 -0.996219879508197 -0.993839943934426 -0.991614837213115 -0.951415690327869
"124" 4 5 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0759009061071429 0.166893825946429 -0.972908355892857 -0.917613464821429 -0.899404775267857 -0.973425791071429 -0.0211889890567857 -0.972586541964286 -0.938354677857143 -0.973054201071429 -0.974723375 -0.937183844107143 -0.909687974464286 -0.949227146964286 -0.909995038571429 -0.916603973928571 -0.951861570178571 -0.918047799464286 -0.976065174642857 -0.957982019464286 -0.951523846071429 -0.978373240535714 -0.962952795535714 -0.951090226964286 -0.906478051785714 -0.984665991964286 -0.906478051785714 -0.984665991964286 -0.963370738392857 -0.998181645892857 -0.900982100535714 -0.988299924464286 -0.967614073928571 -0.998540732142857 -0.887554317678571 -0.977281189821429 -0.887453361785714 -0.922715636785714 -0.981167076964286 -0.870826902360714 -0.998443622142857 -0.998152706785714 -0.99868672375 -0.998931593214286 -0.998115207678571 -0.966948967142857 -0.998406468214286 -0.998218435892857 -0.999234723392857 -0.999310820714286 -0.997639619821429 -0.996854834642857 -0.997344952321429 -0.996218160178571 -0.9963137275 -0.999524050892857 -0.997688168214286 -0.99227726875 -0.981602607321429 -0.952750446428571
